Region,Year,Date,UV_Index
melbourne,2020,2020-11-16,9.99
melbourne,2020,2020-11-17,10.75
melbourne,2020,2020-11-18,9.85
melbourne,2020,2020-11-19,9.7
melbourne,2020,2020-11-20,9.72
melbourne,2020,2020-11-21,11.42
melbourne,2020,2020-11-22,10.8
melbourne,2020,2020-11-23,6.45
melbourne,2020,2020-11-24,11.36
melbourne,2020,2020-11-25,11.01
melbourne,2020,2020-11-26,12.68
melbourne,2020,2020-11-27,11.46
melbourne,2020,2020-11-28,4.75
melbourne,2020,2020-11-29,11.25
melbourne,2020,2020-11-30,11.33
melbourne,2020,2020-12-01,6.92
melbourne,2020,2020-12-02,11.82
melbourne,2020,2020-12-03,10.52
melbourne,2020,2020-12-04,10.48
melbourne,2020,2020-12-05,4.04
melbourne,2020,2020-12-06,11.47
melbourne,2020,2020-12-07,10.94
melbourne,2020,2020-12-08,11.85
melbourne,2020,2020-12-09,10.64
melbourne,2020,2020-12-10,10.72
melbourne,2020,2020-12-11,10.69
melbourne,2020,2020-12-12,10.82
melbourne,2020,2020-12-13,12.1
melbourne,2020,2020-12-14,12.27
melbourne,2020,2020-12-15,12.41
melbourne,2020,2020-12-16,11.89
melbourne,2020,2020-12-17,12.34
melbourne,2020,2020-12-18,10.15
melbourne,2020,2020-12-19,12.13
melbourne,2020,2020-12-20,11.48
melbourne,2020,2020-12-21,8.78
melbourne,2020,2020-12-22,10.56
melbourne,2020,2020-12-23,12.93
melbourne,2020,2020-12-24,13.31
melbourne,2020,2020-12-25,11.81
melbourne,2020,2020-12-26,11.27
melbourne,2020,2020-12-27,4.99
melbourne,2020,2020-12-28,12.55
melbourne,2020,2020-12-29,12.5
melbourne,2020,2020-12-30,12.02
melbourne,2020,2020-12-31,10.08
melbourne,2021,2021-01-01,12.66
melbourne,2021,2021-01-02,9.42
melbourne,2021,2021-01-03,12.8
melbourne,2021,2021-01-04,6.81
melbourne,2021,2021-01-05,7.38
melbourne,2021,2021-01-06,7.89
melbourne,2021,2021-01-07,12.71
melbourne,2021,2021-01-08,12.04
melbourne,2021,2021-01-09,12.33
melbourne,2021,2021-01-10,11.74
melbourne,2021,2021-01-11,11.74
melbourne,2021,2021-01-12,12.63
melbourne,2021,2021-01-13,12.58
melbourne,2021,2021-01-14,12.55
melbourne,2021,2021-01-15,10.9
melbourne,2021,2021-01-16,11.28
melbourne,2021,2021-01-17,12.09
melbourne,2021,2021-01-18,12.33
melbourne,2021,2021-01-19,11.99
melbourne,2021,2021-01-20,11.38
melbourne,2021,2021-01-21,10.98
melbourne,2021,2021-01-22,11.38
melbourne,2021,2021-01-23,11.32
melbourne,2021,2021-01-24,12.65
melbourne,2021,2021-01-25,12.29
melbourne,2021,2021-01-26,8.58
melbourne,2021,2021-01-27,11.96
melbourne,2021,2021-01-28,5.04
melbourne,2021,2021-01-29,5.2
melbourne,2021,2021-01-30,12.11
melbourne,2021,2021-01-31,12.02
melbourne,2021,2021-02-01,10.69
melbourne,2021,2021-02-02,12.66
melbourne,2021,2021-02-03,10.79
melbourne,2021,2021-02-04,10.61
melbourne,2021,2021-02-05,12.0
melbourne,2021,2021-02-06,12.17
melbourne,2021,2021-02-07,9.64
melbourne,2021,2021-02-08,12.15
melbourne,2021,2021-02-09,10.74
melbourne,2021,2021-02-10,10.61
melbourne,2021,2021-02-11,13.07
melbourne,2021,2021-02-12,12.19
melbourne,2021,2021-02-13,11.24
melbourne,2021,2021-02-14,11.91
melbourne,2021,2021-02-15,9.94
melbourne,2021,2021-02-16,10.74
melbourne,2021,2021-02-17,10.05
melbourne,2021,2021-02-18,10.34
melbourne,2021,2021-02-19,10.69
melbourne,2021,2021-02-20,9.51
melbourne,2021,2021-02-21,6.11
melbourne,2021,2021-02-22,10.31
melbourne,2021,2021-02-23,9.72
melbourne,2021,2021-02-24,8.75
melbourne,2021,2021-02-25,8.78
melbourne,2021,2021-02-26,10.18
melbourne,2021,2021-02-27,4.94
melbourne,2021,2021-02-28,9.27
melbourne,2021,2021-03-01,9.71
melbourne,2021,2021-03-02,8.97
melbourne,2021,2021-03-03,7.78
melbourne,2021,2021-03-04,5.38
melbourne,2021,2021-03-05,6.92
melbourne,2021,2021-03-06,8.38
melbourne,2021,2021-03-07,8.85
melbourne,2021,2021-03-08,8.41
melbourne,2021,2021-03-09,9.39
melbourne,2021,2021-03-10,8.05
melbourne,2021,2021-03-11,8.2
melbourne,2021,2021-03-12,8.17
melbourne,2021,2021-03-13,3.83
melbourne,2021,2021-03-14,8.11
melbourne,2021,2021-03-15,7.34
melbourne,2021,2021-03-16,7.68
melbourne,2021,2021-03-17,7.36
melbourne,2021,2021-03-18,7.64
melbourne,2021,2021-03-19,6.04
melbourne,2021,2021-03-20,6.82
melbourne,2021,2021-03-21,2.76
melbourne,2021,2021-03-22,4.4
melbourne,2021,2021-03-23,6.03
melbourne,2021,2021-03-24,8.63
melbourne,2021,2021-03-25,7.46
melbourne,2021,2021-03-26,6.07
melbourne,2021,2021-03-27,6.33
melbourne,2021,2021-03-28,6.85
melbourne,2021,2021-03-29,6.78
melbourne,2021,2021-03-30,6.29
melbourne,2021,2021-03-31,6.51
melbourne,2021,2021-04-01,6.26
melbourne,2021,2021-04-02,4.82
melbourne,2021,2021-04-03,5.45
melbourne,2021,2021-04-04,5.39
melbourne,2021,2021-04-05,5.95
melbourne,2021,2021-04-06,4.58
melbourne,2021,2021-04-07,4.53
melbourne,2021,2021-04-08,4.68
melbourne,2021,2021-04-09,5.42
melbourne,2021,2021-04-10,3.8
melbourne,2021,2021-04-11,4.58
melbourne,2021,2021-04-12,5.64
melbourne,2021,2021-04-13,4.15
melbourne,2021,2021-04-14,5.51
melbourne,2021,2021-04-15,5.39
melbourne,2021,2021-04-16,1.89
melbourne,2021,2021-04-17,4.66
melbourne,2021,2021-04-18,4.46
melbourne,2021,2021-04-19,3.68
melbourne,2021,2021-04-20,1.89
melbourne,2021,2021-04-21,4.11
melbourne,2021,2021-04-22,4.01
melbourne,2021,2021-04-23,3.99
melbourne,2021,2021-04-24,4.49
melbourne,2021,2021-04-25,4.56
melbourne,2021,2021-04-26,3.77
melbourne,2021,2021-04-27,3.4
melbourne,2021,2021-04-28,3.85
melbourne,2021,2021-04-29,3.64
melbourne,2021,2021-04-30,3.43
melbourne,2021,2021-05-01,3.47
melbourne,2021,2021-05-02,3.65
melbourne,2021,2021-05-03,3.46
melbourne,2021,2021-05-04,2.78
melbourne,2021,2021-05-05,3.12
melbourne,2021,2021-05-06,3.14
melbourne,2021,2021-05-07,3.08
melbourne,2021,2021-05-08,3.31
melbourne,2021,2021-05-09,3.2
melbourne,2021,2021-05-10,2.31
melbourne,2021,2021-05-11,2.98
melbourne,2021,2021-05-12,3.0
melbourne,2021,2021-05-13,3.1
melbourne,2021,2021-05-14,2.84
melbourne,2021,2021-05-15,2.83
melbourne,2021,2021-05-16,2.41
melbourne,2021,2021-05-17,2.66
melbourne,2021,2021-05-18,2.57
melbourne,2021,2021-05-19,2.67
melbourne,2021,2021-05-20,2.0
melbourne,2021,2021-05-21,2.4
melbourne,2021,2021-05-22,2.59
melbourne,2021,2021-05-23,2.57
melbourne,2021,2021-05-24,2.68
melbourne,2021,2021-05-25,2.54
melbourne,2021,2021-05-26,2.17
melbourne,2021,2021-05-27,2.3
melbourne,2021,2021-05-28,2.14
melbourne,2021,2021-05-29,2.28
melbourne,2021,2021-05-30,2.0
melbourne,2021,2021-05-31,2.21
melbourne,2021,2021-06-01,2.28
melbourne,2021,2021-06-02,2.2
melbourne,2021,2021-06-03,2.08
melbourne,2021,2021-06-04,1.82
melbourne,2021,2021-06-05,1.57
melbourne,2021,2021-06-06,1.73
melbourne,2021,2021-06-07,1.59
melbourne,2021,2021-06-08,1.86
melbourne,2021,2021-06-09,0.56
melbourne,2021,2021-06-10,1.13
melbourne,2021,2021-06-11,1.33
melbourne,2021,2021-06-12,1.66
melbourne,2021,2021-06-13,2.1
melbourne,2021,2021-06-14,1.7
melbourne,2021,2021-06-15,1.7
melbourne,2021,2021-06-16,1.36
melbourne,2021,2021-06-17,1.74
melbourne,2021,2021-06-18,1.67
melbourne,2021,2021-06-19,1.73
melbourne,2021,2021-06-20,1.84
melbourne,2021,2021-06-21,1.92
melbourne,2021,2021-06-22,1.88
melbourne,2021,2021-06-23,1.74
melbourne,2021,2021-06-24,2.09
melbourne,2021,2021-06-25,1.05
melbourne,2021,2021-06-26,1.62
melbourne,2021,2021-06-27,1.89
melbourne,2021,2021-06-28,1.91
melbourne,2021,2021-06-29,1.83
melbourne,2021,2021-06-30,1.97
melbourne,2021,2021-07-01,1.81
melbourne,2021,2021-07-02,1.97
melbourne,2021,2021-07-03,1.76
melbourne,2021,2021-07-04,1.91
melbourne,2021,2021-07-05,1.95
melbourne,2021,2021-07-06,1.93
melbourne,2021,2021-07-07,1.96
melbourne,2021,2021-07-08,1.79
melbourne,2021,2021-07-09,1.85
melbourne,2021,2021-07-10,1.87
melbourne,2021,2021-07-11,2.09
melbourne,2021,2021-07-12,1.89
melbourne,2021,2021-07-13,2.17
melbourne,2021,2021-07-14,1.48
melbourne,2021,2021-07-15,2.12
melbourne,2021,2021-07-16,1.8
melbourne,2021,2021-07-17,1.43
melbourne,2021,2021-07-18,2.13
melbourne,2021,2021-07-19,1.71
melbourne,2021,2021-07-20,0.87
melbourne,2021,2021-07-21,2.24
melbourne,2021,2021-07-22,2.42
melbourne,2021,2021-07-23,1.58
melbourne,2021,2021-07-24,2.1
melbourne,2021,2021-07-25,2.2
melbourne,2021,2021-07-26,2.15
melbourne,2021,2021-07-27,2.09
melbourne,2021,2021-07-28,2.05
melbourne,2021,2021-07-29,2.26
melbourne,2021,2021-07-30,2.71
melbourne,2021,2021-07-31,2.61
melbourne,2021,2021-08-01,2.49
melbourne,2021,2021-08-02,2.35
melbourne,2021,2021-08-03,2.36
melbourne,2021,2021-08-04,2.5
melbourne,2021,2021-08-05,2.02
melbourne,2021,2021-08-06,1.34
melbourne,2021,2021-08-07,3.04
melbourne,2021,2021-08-08,3.11
melbourne,2021,2021-08-09,3.14
melbourne,2021,2021-08-10,3.22
melbourne,2021,2021-08-11,3.49
melbourne,2021,2021-08-12,2.73
melbourne,2021,2021-08-13,3.13
melbourne,2021,2021-08-14,3.14
melbourne,2021,2021-08-15,3.08
melbourne,2021,2021-08-16,2.95
melbourne,2021,2021-08-17,3.41
melbourne,2021,2021-08-18,3.39
melbourne,2021,2021-08-19,3.41
melbourne,2021,2021-08-20,1.95
melbourne,2021,2021-08-21,3.72
melbourne,2021,2021-08-22,3.57
melbourne,2021,2021-08-23,3.38
melbourne,2021,2021-08-24,3.68
melbourne,2021,2021-08-25,3.87
melbourne,2021,2021-08-26,3.9
melbourne,2021,2021-08-27,2.58
melbourne,2021,2021-08-28,3.68
melbourne,2021,2021-08-29,4.2
melbourne,2021,2021-08-30,3.7
melbourne,2021,2021-08-31,2.85
melbourne,2021,2021-09-01,4.16
melbourne,2021,2021-09-02,4.37
melbourne,2021,2021-09-03,3.19
melbourne,2021,2021-09-04,4.63
melbourne,2021,2021-09-05,4.43
melbourne,2021,2021-09-06,4.55
melbourne,2021,2021-09-07,3.87
melbourne,2021,2021-09-08,4.45
melbourne,2021,2021-09-09,4.62
melbourne,2021,2021-09-10,5.14
melbourne,2021,2021-09-11,3.39
melbourne,2021,2021-09-12,5.61
melbourne,2021,2021-09-13,5.91
melbourne,2021,2021-09-14,5.56
melbourne,2021,2021-09-15,5.66
melbourne,2021,2021-09-16,5.72
melbourne,2021,2021-09-17,5.75
melbourne,2021,2021-09-18,5.9
melbourne,2021,2021-09-19,4.14
melbourne,2021,2021-09-20,5.59
melbourne,2021,2021-09-21,5.6
melbourne,2021,2021-09-22,4.65
melbourne,2021,2021-09-23,5.73
melbourne,2021,2021-09-24,5.88
melbourne,2021,2021-09-25,6.08
melbourne,2021,2021-09-26,5.7
melbourne,2021,2021-09-27,6.15
melbourne,2021,2021-09-28,6.01
melbourne,2021,2021-09-29,4.33
melbourne,2021,2021-09-30,3.12
melbourne,2021,2021-10-01,6.36
melbourne,2021,2021-10-02,5.54
melbourne,2021,2021-10-03,6.96
melbourne,2021,2021-10-04,6.6
melbourne,2021,2021-10-05,5.15
melbourne,2021,2021-10-06,6.34
melbourne,2021,2021-10-07,6.37
melbourne,2021,2021-10-08,6.83
melbourne,2021,2021-10-09,7.09
melbourne,2021,2021-10-10,7.19
melbourne,2021,2021-10-11,7.25
melbourne,2021,2021-10-12,7.47
melbourne,2021,2021-10-13,6.42
melbourne,2021,2021-10-14,6.96
melbourne,2021,2021-10-15,6.95
melbourne,2021,2021-10-16,6.51
melbourne,2021,2021-10-17,7.77
melbourne,2021,2021-10-18,4.5
melbourne,2021,2021-10-19,7.98
melbourne,2021,2021-10-20,7.71
melbourne,2021,2021-10-21,8.7
melbourne,2021,2021-10-22,9.12
melbourne,2021,2021-10-23,7.43
melbourne,2021,2021-10-24,8.43
melbourne,2021,2021-10-25,8.91
melbourne,2021,2021-10-26,8.08
melbourne,2021,2021-10-27,8.2
melbourne,2021,2021-10-28,8.67
melbourne,2021,2021-10-29,8.86
melbourne,2021,2021-10-30,8.12
melbourne,2021,2021-10-31,8.13
melbourne,2021,2021-11-01,8.93
melbourne,2021,2021-11-02,8.64
melbourne,2021,2021-11-03,3.41
melbourne,2021,2021-11-04,9.51
melbourne,2021,2021-11-05,8.65
melbourne,2021,2021-11-06,9.48
melbourne,2021,2021-11-07,3.91
melbourne,2021,2021-11-08,9.84
melbourne,2021,2021-11-09,8.88
melbourne,2021,2021-11-10,6.93
melbourne,2021,2021-11-11,10.75
melbourne,2021,2021-11-12,3.96
melbourne,2021,2021-11-13,8.09
melbourne,2021,2021-11-14,9.31
melbourne,2021,2021-11-15,9.38
melbourne,2021,2021-11-16,9.56
melbourne,2021,2021-11-17,9.44
melbourne,2021,2021-11-18,10.28
melbourne,2021,2021-11-19,9.09
melbourne,2021,2021-11-20,10.1
melbourne,2021,2021-11-21,10.36
melbourne,2021,2021-11-22,9.66
melbourne,2021,2021-11-23,8.11
melbourne,2021,2021-11-24,9.96
melbourne,2021,2021-11-25,1.62
melbourne,2021,2021-11-26,11.78
melbourne,2021,2021-11-27,11.03
melbourne,2021,2021-11-28,9.9
melbourne,2021,2021-11-29,9.94
melbourne,2021,2021-11-30,10.33
melbourne,2021,2021-12-01,10.93
melbourne,2021,2021-12-02,10.49
melbourne,2021,2021-12-03,11.48
melbourne,2021,2021-12-04,11.9
melbourne,2021,2021-12-05,11.66
melbourne,2021,2021-12-06,10.96
melbourne,2021,2021-12-07,4.11
melbourne,2021,2021-12-08,11.06
melbourne,2021,2021-12-09,4.21
melbourne,2021,2021-12-10,11.42
melbourne,2021,2021-12-11,10.34
melbourne,2021,2021-12-12,10.79
melbourne,2021,2021-12-13,11.3
melbourne,2021,2021-12-14,10.88
melbourne,2021,2021-12-15,2.04
melbourne,2021,2021-12-16,10.78
melbourne,2021,2021-12-17,10.75
melbourne,2021,2021-12-18,11.23
melbourne,2021,2021-12-19,10.51
melbourne,2021,2021-12-20,10.87
melbourne,2021,2021-12-21,10.74
melbourne,2021,2021-12-22,12.49
melbourne,2021,2021-12-23,11.53
melbourne,2021,2021-12-24,11.14
melbourne,2021,2021-12-25,12.24
melbourne,2021,2021-12-26,9.59
melbourne,2021,2021-12-27,11.61
melbourne,2021,2021-12-28,11.14
melbourne,2021,2021-12-29,11.39
melbourne,2021,2021-12-30,11.2
melbourne,2021,2021-12-31,11.1
melbourne,2022,2022-01-01,12.34
melbourne,2022,2022-01-02,12.3
melbourne,2022,2022-01-03,11.46
melbourne,2022,2022-01-04,10.78
melbourne,2022,2022-01-05,12.1
melbourne,2022,2022-01-06,12.56
melbourne,2022,2022-01-07,11.41
melbourne,2022,2022-01-08,6.81
melbourne,2022,2022-01-09,11.62
melbourne,2022,2022-01-10,11.44
melbourne,2022,2022-01-11,11.33
melbourne,2022,2022-01-12,12.03
melbourne,2022,2022-01-13,11.74
melbourne,2022,2022-01-14,12.18
melbourne,2022,2022-01-15,12.66
melbourne,2022,2022-01-16,11.4
melbourne,2022,2022-01-17,11.06
melbourne,2022,2022-01-18,12.23
melbourne,2022,2022-01-19,11.53
melbourne,2022,2022-01-20,11.68
melbourne,2022,2022-01-21,11.34
melbourne,2022,2022-01-22,11.09
melbourne,2022,2022-01-23,11.29
melbourne,2022,2022-01-24,11.39
melbourne,2022,2022-01-25,12.09
melbourne,2022,2022-01-26,11.08
melbourne,2022,2022-01-27,11.93
melbourne,2022,2022-01-28,11.71
melbourne,2022,2022-01-29,7.61
melbourne,2022,2022-01-30,11.75
melbourne,2022,2022-01-31,11.24
melbourne,2022,2022-02-01,10.44
melbourne,2022,2022-02-02,11.62
melbourne,2022,2022-02-03,8.22
melbourne,2022,2022-02-04,11.05
melbourne,2022,2022-02-05,10.92
melbourne,2022,2022-02-06,10.91
melbourne,2022,2022-02-07,10.12
melbourne,2022,2022-02-08,10.1
melbourne,2022,2022-02-09,10.97
melbourne,2022,2022-02-10,11.69
melbourne,2022,2022-02-11,11.49
melbourne,2022,2022-02-12,11.04
melbourne,2022,2022-02-13,10.85
melbourne,2022,2022-02-14,9.76
melbourne,2022,2022-02-15,10.71
melbourne,2022,2022-02-16,9.48
melbourne,2022,2022-02-17,10.16
melbourne,2022,2022-02-18,9.79
melbourne,2022,2022-02-19,9.39
melbourne,2022,2022-02-20,9.24
melbourne,2022,2022-02-21,10.2
melbourne,2022,2022-02-22,9.1
melbourne,2022,2022-02-23,9.23
melbourne,2022,2022-02-24,8.44
melbourne,2022,2022-02-25,9.72
melbourne,2022,2022-02-26,10.05
melbourne,2022,2022-02-27,9.53
melbourne,2022,2022-02-28,9.06
melbourne,2022,2022-03-01,6.6
melbourne,2022,2022-03-02,9.7
melbourne,2022,2022-03-03,8.93
melbourne,2022,2022-03-04,9.1
melbourne,2022,2022-03-05,4.07
melbourne,2022,2022-03-06,7.88
melbourne,2022,2022-03-07,8.75
melbourne,2022,2022-03-08,9.29
melbourne,2022,2022-03-09,9.17
melbourne,2022,2022-03-10,8.64
melbourne,2022,2022-03-11,8.38
melbourne,2022,2022-03-12,7.27
melbourne,2022,2022-03-13,7.73
melbourne,2022,2022-03-14,6.98
melbourne,2022,2022-03-15,6.9
melbourne,2022,2022-03-16,6.9
melbourne,2022,2022-03-17,7.45
melbourne,2022,2022-03-18,8.9
melbourne,2022,2022-03-19,7.47
melbourne,2022,2022-03-20,7.34
melbourne,2022,2022-03-21,6.81
melbourne,2022,2022-03-22,5.98
melbourne,2022,2022-03-23,7.47
melbourne,2022,2022-03-24,6.36
melbourne,2022,2022-03-25,7.15
melbourne,2022,2022-03-26,6.27
melbourne,2022,2022-03-27,6.23
melbourne,2022,2022-03-28,6.39
melbourne,2022,2022-03-29,6.5
melbourne,2022,2022-03-30,6.89
melbourne,2022,2022-03-31,6.9
melbourne,2022,2022-04-01,6.21
melbourne,2022,2022-04-02,3.59
melbourne,2022,2022-04-03,3.76
melbourne,2022,2022-04-04,4.27
melbourne,2022,2022-04-05,6.23
melbourne,2022,2022-04-06,4.41
melbourne,2022,2022-04-07,5.93
melbourne,2022,2022-04-08,5.75
melbourne,2022,2022-04-09,5.83
melbourne,2022,2022-04-10,5.83
melbourne,2022,2022-04-11,4.63
melbourne,2022,2022-04-12,4.4
melbourne,2022,2022-04-13,5.35
melbourne,2022,2022-04-14,5.1
melbourne,2022,2022-04-15,4.6
melbourne,2022,2022-04-16,4.54
melbourne,2022,2022-04-17,4.56
melbourne,2022,2022-04-18,1.05
melbourne,2022,2022-04-19,1.51
melbourne,2022,2022-04-20,4.8
melbourne,2022,2022-04-21,4.17
melbourne,2022,2022-04-22,3.84
melbourne,2022,2022-04-23,3.74
melbourne,2022,2022-04-24,4.01
melbourne,2022,2022-04-25,3.97
melbourne,2022,2022-04-26,3.64
melbourne,2022,2022-04-27,2.42
melbourne,2022,2022-04-28,4.33
melbourne,2022,2022-04-29,2.0
melbourne,2022,2022-04-30,3.99
melbourne,2022,2022-05-01,3.67
melbourne,2022,2022-05-02,3.83
melbourne,2022,2022-05-03,3.72
melbourne,2022,2022-05-04,2.64
melbourne,2022,2022-05-05,2.9
melbourne,2022,2022-05-06,2.94
melbourne,2022,2022-05-07,2.32
melbourne,2022,2022-05-08,3.38
melbourne,2022,2022-05-09,3.11
melbourne,2022,2022-05-10,3.13
melbourne,2022,2022-05-11,1.95
melbourne,2022,2022-05-12,2.92
melbourne,2022,2022-05-13,2.76
melbourne,2022,2022-05-14,0.77
melbourne,2022,2022-05-15,2.97
melbourne,2022,2022-05-16,2.35
melbourne,2022,2022-05-17,2.59
melbourne,2022,2022-05-18,2.35
melbourne,2022,2022-05-19,1.84
melbourne,2022,2022-05-20,2.91
melbourne,2022,2022-05-21,2.46
melbourne,2022,2022-05-22,2.1
melbourne,2022,2022-05-23,2.27
melbourne,2022,2022-05-24,2.33
melbourne,2022,2022-05-25,2.58
melbourne,2022,2022-05-26,1.37
melbourne,2022,2022-05-27,2.28
melbourne,2022,2022-05-28,1.54
melbourne,2022,2022-05-29,1.99
melbourne,2022,2022-05-30,0.44
melbourne,2022,2022-05-31,1.86
melbourne,2022,2022-06-01,1.99
melbourne,2022,2022-06-02,2.12
melbourne,2022,2022-06-03,1.59
melbourne,2022,2022-06-04,2.06
melbourne,2022,2022-06-05,1.93
melbourne,2022,2022-06-06,1.9
melbourne,2022,2022-06-07,1.88
melbourne,2022,2022-06-08,1.72
melbourne,2022,2022-06-09,1.85
melbourne,2022,2022-06-10,1.64
melbourne,2022,2022-06-11,1.78
melbourne,2022,2022-06-12,2.22
melbourne,2022,2022-06-13,1.7
melbourne,2022,2022-06-14,2.18
melbourne,2022,2022-06-15,1.9
melbourne,2022,2022-06-16,2.02
melbourne,2022,2022-06-17,1.88
melbourne,2022,2022-06-18,1.82
melbourne,2022,2022-06-19,1.88
melbourne,2022,2022-06-20,1.95
melbourne,2022,2022-06-21,1.82
melbourne,2022,2022-06-22,1.89
melbourne,2022,2022-06-23,1.33
melbourne,2022,2022-06-24,1.8
melbourne,2022,2022-06-25,1.89
melbourne,2022,2022-06-26,1.12
melbourne,2022,2022-06-27,2.14
melbourne,2022,2022-06-28,1.99
melbourne,2022,2022-06-29,1.24
melbourne,2022,2022-06-30,1.65
melbourne,2022,2022-07-01,1.29
melbourne,2022,2022-07-02,1.73
melbourne,2022,2022-07-03,1.78
melbourne,2022,2022-07-04,1.65
melbourne,2022,2022-07-05,1.8
melbourne,2022,2022-07-06,1.78
melbourne,2022,2022-07-07,1.77
melbourne,2022,2022-07-08,1.55
melbourne,2022,2022-07-09,1.72
melbourne,2022,2022-07-10,2.07
melbourne,2022,2022-07-11,1.93
melbourne,2022,2022-07-12,0.88
melbourne,2022,2022-07-13,1.96
melbourne,2022,2022-07-14,1.7
melbourne,2022,2022-07-15,1.86
melbourne,2022,2022-07-16,1.97
melbourne,2022,2022-07-17,1.98
melbourne,2022,2022-07-18,2.02
melbourne,2022,2022-07-19,1.98
melbourne,2022,2022-07-20,2.08
melbourne,2022,2022-07-21,2.05
melbourne,2022,2022-07-22,2.26
melbourne,2022,2022-07-23,0.99
melbourne,2022,2022-07-24,2.18
melbourne,2022,2022-07-25,1.03
melbourne,2022,2022-07-26,1.85
melbourne,2022,2022-07-27,2.44
melbourne,2022,2022-07-28,2.1
melbourne,2022,2022-07-29,2.26
melbourne,2022,2022-07-30,2.27
melbourne,2022,2022-07-31,2.46
melbourne,2022,2022-08-01,2.91
melbourne,2022,2022-08-02,2.73
melbourne,2022,2022-08-03,2.64
melbourne,2022,2022-08-04,2.77
melbourne,2022,2022-08-05,1.63
melbourne,2022,2022-08-06,2.18
melbourne,2022,2022-08-07,2.46
melbourne,2022,2022-08-08,2.62
melbourne,2022,2022-08-09,2.7
melbourne,2022,2022-08-10,2.55
melbourne,2022,2022-08-11,1.67
melbourne,2022,2022-08-12,1.77
melbourne,2022,2022-08-13,3.09
melbourne,2022,2022-08-14,2.22
melbourne,2022,2022-08-15,3.37
melbourne,2022,2022-08-16,3.18
melbourne,2022,2022-08-17,3.96
melbourne,2022,2022-08-18,1.46
melbourne,2022,2022-08-19,3.21
melbourne,2022,2022-08-20,3.45
melbourne,2022,2022-08-21,3.56
melbourne,2022,2022-08-22,3.59
melbourne,2022,2022-08-23,3.52
melbourne,2022,2022-08-24,2.29
melbourne,2022,2022-08-25,3.73
melbourne,2022,2022-08-26,2.45
melbourne,2022,2022-08-27,3.81
melbourne,2022,2022-08-28,3.94
melbourne,2022,2022-08-29,0.68
melbourne,2022,2022-08-30,2.09
melbourne,2022,2022-08-31,4.12
melbourne,2022,2022-09-01,2.69
melbourne,2022,2022-09-02,4.02
melbourne,2022,2022-09-03,4.3
melbourne,2022,2022-09-04,3.36
melbourne,2022,2022-09-05,4.54
melbourne,2022,2022-09-06,4.37
melbourne,2022,2022-09-07,4.58
melbourne,2022,2022-09-08,4.9
melbourne,2022,2022-09-09,4.27
melbourne,2022,2022-09-10,4.68
melbourne,2022,2022-09-11,4.0
melbourne,2022,2022-09-12,4.7
melbourne,2022,2022-09-13,4.54
melbourne,2022,2022-09-14,4.61
melbourne,2022,2022-09-15,5.05
melbourne,2022,2022-09-16,6.31
melbourne,2022,2022-09-17,4.25
melbourne,2022,2022-09-18,4.5
melbourne,2022,2022-09-19,5.03
melbourne,2022,2022-09-20,5.14
melbourne,2022,2022-09-21,4.12
melbourne,2022,2022-09-22,5.47
melbourne,2022,2022-09-23,3.77
melbourne,2022,2022-09-24,5.78
melbourne,2022,2022-09-25,5.49
melbourne,2022,2022-09-26,2.48
melbourne,2022,2022-09-27,5.09
melbourne,2022,2022-09-28,6.42
melbourne,2022,2022-09-29,6.84
melbourne,2022,2022-09-30,6.33
melbourne,2022,2022-10-01,6.14
melbourne,2022,2022-10-02,6.06
melbourne,2022,2022-10-03,6.46
melbourne,2022,2022-10-04,6.23
melbourne,2022,2022-10-05,2.15
melbourne,2022,2022-10-06,7.95
melbourne,2022,2022-10-07,7.35
melbourne,2022,2022-10-08,6.74
melbourne,2022,2022-10-09,7.26
melbourne,2022,2022-10-10,6.45
melbourne,2022,2022-10-11,6.94
melbourne,2022,2022-10-12,2.17
melbourne,2022,2022-10-13,1.77
melbourne,2022,2022-10-14,7.43
melbourne,2022,2022-10-15,7.89
melbourne,2022,2022-10-16,7.35
melbourne,2022,2022-10-17,6.96
melbourne,2022,2022-10-18,4.22
melbourne,2022,2022-10-19,7.12
melbourne,2022,2022-10-20,6.96
melbourne,2022,2022-10-21,6.66
melbourne,2022,2022-10-22,6.87
melbourne,2022,2022-10-23,6.92
melbourne,2022,2022-10-24,7.62
melbourne,2022,2022-10-25,8.34
melbourne,2022,2022-10-26,4.71
melbourne,2022,2022-10-27,6.88
melbourne,2022,2022-10-28,3.24
melbourne,2022,2022-10-29,8.96
melbourne,2022,2022-10-30,8.45
melbourne,2022,2022-10-31,8.79
melbourne,2022,2022-11-01,7.4
melbourne,2022,2022-11-02,9.96
melbourne,2022,2022-11-03,9.6
melbourne,2022,2022-11-04,9.23
melbourne,2022,2022-11-05,9.05
melbourne,2022,2022-11-06,9.11
melbourne,2022,2022-11-07,9.02
melbourne,2022,2022-11-08,8.46
melbourne,2022,2022-11-09,8.48
melbourne,2022,2022-11-10,7.53
melbourne,2022,2022-11-11,9.69
melbourne,2022,2022-11-12,9.68
melbourne,2022,2022-11-13,7.41
melbourne,2022,2022-11-14,6.43
melbourne,2022,2022-11-15,9.5
melbourne,2022,2022-11-16,9.5
melbourne,2022,2022-11-17,9.0
melbourne,2022,2022-11-18,9.17
melbourne,2022,2022-11-19,6.6
melbourne,2022,2022-11-20,10.36
melbourne,2022,2022-11-21,8.47
